time_s,ax,ay,az,gx,gy,gz,activity,split,recording_id
2.0,0.027882557451093498,0.03256708046541339,9.76942839239852,-0.0023838802407326843,-0.0052517104022885034,0.0012216945178806,still,train,256384751
2.0100000000000002,0.025388934425353653,0.02840780688644921,9.769338296455313,-0.0020598334121801867,-0.005575757354354774,0.0012216945178806,still,train,256384751
2.02,0.01904203972155392,0.027138428834999718,9.776954904678233,-0.0020260496570183905,-0.0058030490763485,0.0011249405777819046,still,train,256384751
2.0300000000000002,0.01585911668586863,0.024965086859362343,9.780503285435575,-0.002674134920541237,-0.0058030490763485,0.0008008979460204815,still,train,256384751
2.04,0.018397808511103373,0.021157048380437346,9.77669482701536,-0.0031882299747600564,-0.0058030490763485,0.0008788346190571912,still,train,256384751
2.05,0.019142921577550567,0.02512122894320911,9.773484434975506,-0.0035122768033125926,-0.0058030490763485,0.00152692827616221,still,train,256384751
2.06,0.017873558978156477,0.0378148539490401,9.770945767087095,-0.00280888316252637,-0.005631808932855472,0.001832541776821,still,train,256384751
2.07,0.02106679926725722,0.038608205164521854,9.772125850988349,-0.0011886490197638498,-0.005307761980789216,0.001832541776821,still,train,256384751
2.08,0.027413612264227727,0.030992029568157307,9.775933852820966,-0.0010278202117159237,-0.005765539493977385,0.001832541776821,still,train,256384751
2.09,0.02997932949302241,0.03316221745252541,9.77707290649414,-0.0016759138688209425,-0.006656668426888931,0.001832541776821,still,train,256384751
2.1,0.0309313507014855,0.03950902946138579,9.77707290649414,-0.0020782778339883115,-0.0064419937142427,0.001586805719653648,still,train,256384751
2.11,0.030071121877640147,0.036535696949865235,9.779144416057724,-0.002402328859440563,-0.005874904388822416,0.0012627546942013436,still,train,256384751
2.12,0.028801759278246054,0.0314582475403988,9.781683589858428,-0.0024433890357613,-0.006015289383463445,0.0015046817018973136,still,train,256384751
2.13,0.027827765897305446,0.032288167784882575,9.777133137230082,-0.0024433890357613,-0.006258324412242531,0.0018287285304498496,still,train,256384751
2.14,0.02662918586796291,0.0333254750792345,9.77240339383025,-0.0027636226179426474,-0.006341242710961058,0.001832541776821,still,train,256384751
2.15,0.020282373365047672,0.029517388269162323,9.774942061718663,-0.00302080314290807,-0.006405537817695664,0.0018659749286145295,still,train,256384751
2.16,0.01475122542182891,0.02611713361988751,9.77707290649414,-0.002696756314355581,-0.006324526141435986,0.002190021757167019,still,train,256384751
2.17,0.013481862822434906,0.024847771020493504,9.77707290649414,-0.002302029935844896,-0.006137495126768886,0.002302029935844896,still,train,256384751
2.18,0.013611774014812086,0.024278045385062362,9.778122477671499,-0.0016539362787398486,-0.0055704131459235195,0.0016539362787398486,still,train,256384751
2.19,0.0174198613189392,0.0255474079844564,9.781930985416409,-0.0012216945178806,-0.0051922015845775,0.0013296204660034937,still,train,256384751
2.2,0.02110403636736407,0.027312503842836792,9.783260537105392,-0.0012216945178806,-0.0051922015845775,0.001653667294556044,still,train,256384751
2.21,0.02459482897321846,0.029851260933858557,9.78072133041852,-0.0015120392104557361,-0.0053010809134605786,0.001977714123108556,still,train,256384751
2.22,0.02648146318396039,0.03303165602028463,9.77689911682717,-0.002160132867560784,-0.005544116189267169,0.0023017609516610537,still,train,256384751
2.23,0.026798803586781425,0.03683974381846664,9.771821781050349,-0.0020785562719353333,-0.005513524946474029,0.0022609726538483314,still,train,256384751
2.24,0.02829746049183466,0.03592252358246601,9.776195141481528,-0.0014304710084124185,-0.005270492818262739,0.0019369300220869008,still,train,256384751
2.25,0.03051881553013472,0.032114485103541014,9.786350187425862,-0.0016610089805154048,-0.005411858899619491,0.001832541776821,still,train,256384751
2.2600000000000002,0.03414033447035115,0.033906976982684134,9.780636672151523,-0.0023091026376204373,-0.005735905851685754,0.001832541776821,still,train,256384751
2.27,0.03826576365946422,0.03771506478086623,9.769212160741382,-0.0024433890357613,-0.006316856335312653,0.001832541776821,still,train,256384751
2.2800000000000002,0.030248728671526077,0.035047172020694295,9.771819053965702,-0.0024433890357613,-0.0069649499924177,0.001832541776821,still,train,256384751
2.29,0.020093827876373743,0.03123908422251219,9.776896389742525,-0.0027375428730987235,-0.006657051213467606,0.0021266956141584234,still,train,256384751
2.3000000000000003,0.0197407864034175,0.02988146125487904,9.775847701737838,-0.0030542362947016,-0.006255666216615247,0.002436031527202841,still,train,256384751
2.31,0.0197407864034175,0.02881564293167699,9.774883677315563,-0.0030542362947016,-0.006012631187836167,0.0021119846986503653,still,train,256384751
2.32,0.0197407864034175,0.030085005531070998,9.777422345203975,-0.003009632387978489,-0.0058030490763485,0.001832541776821,still,train,256384751
2.33,0.019988460863728966,0.030859019209842135,9.77971344293538,-0.002685585559425992,-0.0058030490763485,0.001832541776821,still,train,256384751
2.34,0.021257823463122997,0.0295896566104481,9.780983282791878,-0.0024433890357613,-0.0058030490763485,0.0017506914719331956,still,train,256384751
2.35,0.024003098767214334,0.02950102435863498,9.78107210523025,-0.0024433890357613,-0.0058030490763485,0.0014266446433806453,still,train,256384751
2.36,0.030032570373253596,0.03203974955742305,9.778532931429545,-0.002324292332708829,-0.0058030490763485,0.0012216945178806,still,train,256384751
2.37,0.03403899607141543,0.03296003744198368,9.777612373420428,-0.0020002455041563316,-0.0058030490763485,0.0012216945178806,still,train,256384751
2.38,0.03530835965891939,0.03169067484258965,9.778881707364633,-0.001988884878038147,-0.005646705915539576,0.0013780376190977728,still,train,256384751
2.39,0.03195134690633873,0.030421303366462635,9.778780300522635,-0.002312931706590637,-0.0053226589634733125,0.0017020844476503154,still,train,256384751
2.4,0.024652417181767788,0.02915192432689042,9.777510950138623,-0.002249799536379483,-0.004998612158984275,0.001832541776821,still,train,256384751
2.41,0.024627553498404193,0.030376500272523706,9.775410314548179,-0.001925752707826986,-0.004674565453945499,0.001832541776821,still,train,256384751
2.42,0.02843564129658635,0.032915225471311774,9.772871646659766,-0.0016017058792744652,-0.0045813545584678,0.0016017058792744652,still,train,256384751
2.43,0.02711333971108628,0.030567866122360635,9.777173733257948,-0.001277659050721915,-0.0045813545584678,0.001277659050721915,still,train,256384751
2.44,0.02425727410947717,0.026759779312288456,9.783520908891271,-0.0017578591093029975,-0.0045813545584678,0.0014897768135918206,still,train,256384751
2.45,0.02196276776268425,0.02856728767318844,9.782005531061737,-0.002405952766408045,-0.0045813545584678,0.0018138236421443709,still,train,256384751
2.46,0.019741382966717222,0.031106011883866528,9.77946635726103,-0.0018327237390666812,-0.005421019254137428,0.001832541776821,still,train,256384751
2.47,0.01720274348510406,0.029837671964035726,9.776927689236754,-0.0012773023220469062,-0.006247282400188093,0.001832541776821,still,train,256384751
2.48,0.015537379699925045,0.02900498988107305,9.77511686442138,-0.0022494302173312083,-0.006004250519001108,0.001832541776821,still,train,256384751
2.49,0.0206147638444434,0.03154368220035649,9.778925322841594,-0.00294268697139616,-0.005747274393436696,0.001832541776821,still,train,256384751
2.5,0.02481786491741979,0.0334995165467262,9.781276429372026,-0.0022945933142911944,-0.005423227441370439,0.001832541776821,still,train,256384751
2.5100000000000002,0.02608722751681388,0.0334995165467262,9.778737255571322,-0.002111604956273215,-0.0052619674237604636,0.0019255628366383999,still,train,256384751
2.52,0.027793924858845645,0.03393685197023345,9.777510231704605,-0.0030837454419307166,-0.005505002699567043,0.002249609665190883,still,train,256384751
2.5300000000000002,0.030332649069523793,0.03520621555773744,9.778779565648811,-0.0035348160956599015,-0.005910872235785254,0.0021828541197971246,still,train,256384751
2.54,0.029955187161780958,0.0358923412859439,9.780049132045882,-0.0032107692671073736,-0.006558965892890204,0.0015347604626921212,still,train,256384751
2.5500000000000003,0.02614710035170866,0.0358923412859439,9.781318971902381,-0.0028867224385548543,-0.006578882573482489,0.0015567222301741189,still,train,256384751
2.56,0.023797282985589707,0.03516319154737925,9.777484311016384,-0.0025626756100023715,-0.0060118005926372,0.0022048158872791375,still,train,256384751
2.57,0.02252790394601741,0.033893811519684285,9.769867702793462,-0.0020338685271384434,-0.005598288743990616,0.0022386287814498886,still,train,256384751
2.58,0.023008682320007016,0.029999225067841785,9.772752499534683,-0.001385774870033396,-0.005274241791924346,0.0019145819528973913,still,train,256384751
2.59,0.024278044919401106,0.024921775658375566,9.78036900911221,-0.0017057078228328226,-0.0054342083292969095,0.0015905351243448687,still,train,256384751
2.6,0.023505456794330377,0.026991152195020195,9.779817086343646,-0.0023538014799378702,-0.0057582552813631805,0.0012664882957923184,still,train,256384751
2.61,0.02223609419493632,0.03079923900509229,9.777277912542942,-0.0024433890357613,-0.00552379591926757,0.0015009475685214106,still,train,256384751
2.62,0.019799853911094352,0.0311066936701536,9.779407074246043,-0.0024433890357613,-0.005199748967201307,0.0018249943970739533,still,train,256384751
2.63,0.017521633155922135,0.03106327626288429,9.78168571487533,-0.0027598884845667373,-0.00574607565014632,0.002149041225626437,still,train,256384751
2.64,0.02259908355349855,0.0297939136634902,9.776607873186215,-0.0029948374885713233,-0.006238909802122115,0.0024136896326961616,still,train,256384751
2.65,0.026540615574165725,0.029471149711520334,9.772476684230107,-0.002346735437666805,-0.005995871625669398,0.0020896386072439023,still,train,256384751
2.66,0.024001890375377487,0.0345486001090967,9.773746018174311,-0.00196644843258468,-0.0058700023787104025,0.001765588448939149,still,train,256384751
2.67,0.022468831331690465,0.03727949614477035,9.776021129176053,-0.0026145420896896304,-0.006194049083749158,0.0014415416203866207,still,train,256384751
2.68,0.023738193931084582,0.03347140834658816,9.78109897086517,-0.0029500365686550927,-0.006387846180875772,0.0013258942439271241,still,train,256384751
2.69,0.02548868090439446,0.030625569296237772,9.783289747967386,-0.00262598974010261,-0.0063068345046160944,0.00164994107247966,still,train,256384751
2.7,0.028027406103182637,0.02935620669684368,9.78075057416668,-0.0025848351599724873,-0.0061550997932076175,0.001832541776821,still,train,256384751
2.71,0.028058024517445292,0.02934089748971235,9.778211650271333,-0.00290888198852497,-0.0059120647644285325,0.001832541776821,still,train,256384751
2.72,0.02551929931865711,0.030610260089106445,9.77567298238292,-0.002696851249949865,-0.005981741530613908,0.0016538492544451034,still,train,256384751
2.73,0.021434716384010833,0.0311066936701536,9.77545304920416,-0.0020487575928448995,-0.006305788235652671,0.0013298024258925675,still,train,256384751
2.74,0.0163572664804894,0.0311066936701536,9.776722383148366,-0.0020484806973615423,-0.0061979572642249575,0.0014376334384211776,still,train,256384751
2.75,0.013117455099940655,0.03202553691098072,9.777991728992568,-0.0023725275259140173,-0.005873910559186202,0.0017616802669737058,still,train,256384751
2.7600000000000002,0.010578697020796116,0.03329491595055299,9.77926107937658,-0.0024433890357613,-0.0058030490763485,0.001832541776821,still,train,256384751
2.77,0.0101694958284497,0.0334995165467262,9.778400934737427,-0.0024433890357613,-0.0058030490763485,0.001832541776821,still,train,256384751
2.7800000000000002,0.0101694958284497,0.0334995165467262,9.77713160079322,-0.0024433890357613,-0.0063113046085460705,0.002122973493690893,still,train,256384751
2.79,0.019854831159569927,0.032288849571434956,9.77707290649414,-0.0024433890357613,-0.006865677168313619,0.002439757796308694,still,train,256384751
2.8000000000000003,0.029660900184437924,0.0311066936701536,9.77707290649414,-0.0024433890357613,-0.0062986025318530715,0.0021157151645472636,still,train,256384751
2.81,0.03473828482300459,0.0311066936701536,9.77707290649414,-0.0024025192624140706,-0.005762179287423337,0.001832541776821,still,train,256384751
2.82,0.038417213355937695,0.03064053779152782,9.777305979262557,-0.0020784724338615878,-0.005438132335357081,0.001832541776821,still,train,256384751
2.83,0.03587848815714957,0.02810181358084962,9.778575313206764,-0.001832541776821,-0.005348435951048026,0.001832541776821,still,train,256384751
2.84,0.03182384154937821,0.027457990541381313,9.779844798195926,-0.001832541776821,-0.005996538001952582,0.001832541776821,still,train,256384751
2.85,0.024207665953013612,0.03126607735145366,9.781114638052426,-0.001832541776821,-0.006385053493207835,0.001832541776821,still,train,256384751
2.86,0.021184213860332347,0.03297463387226485,9.782909139539209,-0.001832541776821,-0.006304041816948157,0.001832541776821,still,train,256384751
2.87,0.024674961255693618,0.031705271272870754,9.785447807427621,-0.0019851586559617817,-0.0058414879719222166,0.001832541776821,still,train,256384751
2.88,0.022464036179301223,0.03244826418566652,9.781949279283987,-0.0023092054845142646,-0.004950359286038113,0.001832541776821,still,train,256384751
2.89,0.015165201479812667,0.03498699037256463,9.773063435762253,-0.0022535257584558425,-0.004961081113078746,0.001832541776821,still,train,256384751
2.9,0.015829067662724877,0.03507565333131761,9.773161275444986,-0.001929478929903367,-0.00560917477018375,0.001832541776821,still,train,256384751
