time_s,ax,ay,az,gx,gy,gz,activity,split,recording_id
2.0075786132812503,1.9417755603790283,1.0013962984085083,0.7848458290100098,0.6238277554512024,-0.4265241026878357,-0.8513683676719666,jumping,train,3
2.0264423828125,2.5190439224243164,1.3746765851974487,1.9902302026748655,0.6844543814659119,-0.400410383939743,-1.0443960428237915,jumping,train,3
2.045292724609375,2.9012975692749023,1.25144624710083,2.7565317153930664,0.9933903813362122,-0.7995990514755249,-1.1885560750961304,jumping,train,3
2.06413037109375,3.895515203475952,1.6636099815368652,3.2727832794189453,0.9933903813362122,-0.7995990514755249,-1.1885560750961304,jumping,train,3
2.0829941406250003,4.83051061630249,3.1214370727539062,5.440680503845215,1.4597722291946411,-0.9214630722999572,-1.7386239767074585,jumping,train,3
2.1018447265625,5.1218366622924805,5.280361175537109,7.114459991455078,1.1603044271469116,-0.6342121958732605,-2.0377864837646484,jumping,train,3
2.120682373046875,5.306682586669922,8.159524917602539,8.70927619934082,1.1603044271469116,-0.6342121958732605,-2.0377864837646484,jumping,train,3
2.1395458984375,5.866004943847656,11.128419876098633,11.044073104858398,-1.5266599655151367,0.9799517393112184,-3.467779874801636,jumping,train,3
2.158396728515625,5.407779216766357,12.116655349731444,15.978073120117188,-2.0054116249084477,0.8929060101509094,-3.0879855155944824,jumping,train,3
2.1772341308593752,0.5276173949241638,11.570493698120115,17.834304809570312,-2.0054116249084477,0.8929060101509094,-3.0879855155944824,jumping,train,3
2.196097900390625,-1.6342978477478027,7.464410305023193,18.45404624938965,-0.9628480076789856,-2.59808611869812,-1.1957335472106934,jumping,train,3
2.214948486328125,-2.8426733016967773,10.540383338928224,19.91845321655273,0.5541911721229553,-2.751561403274536,-0.4931064546108246,jumping,train,3
2.233785888671875,-1.1324033737182615,12.365509033203123,25.30768775939941,0.5541911721229553,-2.751561403274536,-0.4931064546108246,jumping,train,3
2.2526496582031252,0.9433703422546388,13.931013107299805,24.552753448486328,1.538877010345459,-0.6980457305908203,-0.4564556181430816,jumping,train,3
2.271500244140625,1.9435701370239256,17.845670700073242,21.16152572631836,0.4567610323429107,0.2925958335399627,-1.089293360710144,jumping,train,3
2.290337890625,0.2021935135126114,16.48834228515625,14.968900680541992,0.4567610323429107,0.2925958335399627,-1.089293360710144,jumping,train,3
2.309201416015625,-2.973680257797241,11.620742797851562,7.812565803527832,-1.8636950254440308,-1.1503781080245972,-0.906802773475647,jumping,train,3
2.3280522460937503,-3.791427373886109,7.130611419677734,6.345765590667725,-1.192984700202942,-0.834570050239563,-0.8822161555290222,jumping,train,3
2.346889404296875,-2.155334949493408,4.555335998535156,9.836296081542969,-1.192984700202942,-0.834570050239563,-0.8822161555290222,jumping,train,3
2.36575341796875,-0.6735795736312866,2.8911280632019043,11.92463207244873,0.6977402567863464,1.1549594402313232,-1.048672080039978,jumping,train,3
2.38460400390625,-0.3708875179290771,2.028515338897705,7.858029365539551,1.102121114730835,1.0181297063827517,-1.0677610635757446,jumping,train,3
2.4034414062500002,-0.5341976284980774,0.8201399445533752,1.9860427379608157,1.102121114730835,1.0181297063827517,-1.0677610635757446,jumping,train,3
2.422305419921875,-0.5928218364715576,-0.0502492748200893,-3.3308091163635254,0.8706100583076477,-0.4819584786891937,-0.876413106918335,jumping,train,3
2.44115576171875,-0.745364248752594,-0.5772684812545776,-3.755535125732422,0.5384618639945984,-0.1953184157609939,-0.6759024858474731,jumping,train,3
2.46000634765625,-0.6999006271362305,-0.755533754825592,-1.6947166919708252,0.2225011140108108,0.1363716572523117,-0.7498149871826172,jumping,train,3
2.4788569335937503,-0.246460735797882,0.0568295381963253,-1.3316057920455933,-0.2102841734886169,-0.0039705070666968,-1.1057862043380735,jumping,train,3
2.49770751953125,0.1034895777702331,1.4518451690673828,-2.414956331253052,-0.5045598149299622,-0.3713951408863067,-1.368603229522705,jumping,train,3
2.516558349609375,0.0209371987730264,1.2891331911087036,-2.050050735473633,-0.453095942735672,-0.7067502737045288,-1.3931899070739746,jumping,train,3
2.535408935546875,-0.2111666053533554,0.4683950245380401,-0.8542376756668091,-0.2638860046863556,-0.9063445925712584,-1.311641812324524,jumping,train,3
2.5542595214843753,-0.2093719840049743,-0.0065802624449133,0.9786644577980042,0.0099262678995728,-0.8432746529579163,-1.2024527788162231,jumping,train,3
2.573096923828125,0.0424726009368896,-0.2033899277448654,2.769093990325928,0.0099262678995728,-0.8432746529579163,-1.2024527788162231,jumping,train,3
2.591960693359375,0.2709871530532837,-0.1782652884721756,4.1006999015808105,0.1913478970527649,0.115144707262516,-0.8909206986427307,jumping,train,3
2.6108115234375,-0.0400797799229621,0.0143569353967905,4.37946367263794,0.1652341783046722,0.0273354146629571,-0.7692093849182129,jumping,train,3
2.6296618652343753,-0.130408838391304,0.7190431952476501,2.5740790367126465,0.2933593988418579,-0.6705575585365295,-0.733169436454773,jumping,train,3
2.648512451171875,-0.5581258535385132,2.2480568885803223,1.3543375730514526,0.7797465324401855,-0.5636593103408813,-0.520594596862793,jumping,train,3
2.667363037109375,-1.057029366493225,3.393620729446411,4.278964996337891,0.953227162361145,0.3516952991485595,-0.2298312783241272,jumping,train,3
2.68620068359375,-2.365903377532959,5.985047817230225,8.039285659790039,0.953227162361145,0.3516952991485595,-0.2298312783241272,jumping,train,3
2.7050644531250003,-3.463610887527466,9.369096755981444,8.557929992675781,-0.2055501043796539,-0.9907942414283752,-0.3941491842269897,jumping,train,3
2.7239150390625,-3.0424740314483643,14.869598388671877,9.494122505187988,-0.342074453830719,-0.7296570539474487,-1.526201844215393,jumping,train,3
2.74275244140625,-1.2041879892349243,16.941781997680664,15.784255027770996,-0.342074453830719,-0.7296570539474487,-1.526201844215393,jumping,train,3
2.7616162109375,-3.441477060317993,16.029518127441406,23.33181571960449,-1.845369577407837,1.589882731437683,-1.5286452770233154,jumping,train,3
2.7804667968750003,-6.74237585067749,9.93380355834961,25.679174423217773,-2.039313554763794,0.5926745533943176,-0.3683409094810486,jumping,train,3
