time_s,ax,ay,az,gx,gy,gz,activity,split,recording_id
2.0,-9.778511237658755,-9.636973535888215,8.063785630395223,-0.30427426563299764,-2.3546997614115246,0.9965800460329602,jumping,train,223169069
2.0100000000000002,-10.913917591603685,-10.420119110580151,9.104886526444387,-0.5346439670732028,-2.0550564505895865,1.6086803626954884,jumping,train,223169069
2.02,-11.073230543305575,-10.266518204585957,9.731666418100675,-0.29710121287735997,-1.7857332741948182,2.069740284248474,jumping,train,223169069
2.0300000000000002,-11.189875151063674,-9.584975657710347,10.030822966756794,0.023329724746830982,-1.5097956871690736,2.4498054881744062,jumping,train,223169069
2.04,-11.232113118310997,-7.982788898922771,9.758657780084691,0.4874692882081474,-1.2223902669350017,2.689444890872368,jumping,train,223169069
2.05,-10.903796218571987,-6.634195717545385,9.37429935837765,0.8504461071402243,-0.9093671128159445,2.928541686454622,jumping,train,223169069
2.06,-10.17534629347845,-5.559438273814194,8.868792295650323,1.1036174909814898,-0.568537611326881,3.1670495180788536,jumping,train,223169069
2.07,-9.25131324495926,-4.594786834366609,7.941768856273873,1.1548898359720472,-0.2805858217613918,3.403535728063373,jumping,train,223169069
2.08,-8.193879510760713,-3.7052350058238916,6.7272432404050315,1.068467567081501,-0.02869649275874131,3.638643197402693,jumping,train,223169069
2.09,-6.959731147037009,-2.7312092689816745,5.217178505142141,0.7950318899402187,0.0746933247125757,3.7905881332667892,jumping,train,223169069
2.1,-5.653244279116805,-1.7226039606210037,3.5861342115599633,0.4455306911478656,0.11768269862632819,3.9087076790169686,jumping,train,223169069
2.11,-4.373642692441008,-0.7381892819023662,2.2814413923720576,0.022214052491775993,0.18193996643344934,3.907449229799994,jumping,train,223169069
2.12,-3.0997103259477283,0.24112438989177787,1.0455653487436738,-0.41680544139515535,0.25072158117244203,3.8807953433116955,jumping,train,223169069
2.13,-2.151460111151236,1.1003080020643048,0.6897069142014651,-0.8009677576274508,0.40684672434648333,3.7889171191339965,jumping,train,223169069
