time_s,ax,ay,az,gx,gy,gz,activity,split,recording_id
2.00754248046875,0.3084313869476318,0.021430492401123,-0.1664323806762695,-0.1058855280280113,-0.0437165014445781,0.0581554360687732,walking,train,7
2.027617431640625,0.245775818824768,0.1483941078186035,-0.4831991195678711,-0.087899312376976,0.0361889339983463,0.0523598752915859,walking,train,7
2.04769287109375,0.1952278614044189,0.1537203788757324,-0.4873180389404297,-0.0214835368096828,0.0484462082386016,0.0476301684975624,walking,train,7
2.06776708984375,0.2390532493591308,0.0947206020355224,-0.2276039123535156,0.0141391651704907,-0.0325583852827549,0.0591546706855297,walking,train,7
2.0878608398437497,0.287410020828247,0.2066085338592529,-0.2287235260009765,0.0168204437941312,-0.0935782939195633,0.050111599266529,walking,train,7
2.10791796875,0.3459057807922363,0.3772647380828857,-0.424774169921875,0.0279785599559545,-0.0403690636157989,0.0261466298252344,walking,train,7
2.1279938964843748,0.3507075309753418,0.4695174694061279,-0.5015487670898438,0.0417013764381408,0.041468221694231,0.0240648929029703,walking,train,7
2.148043212890625,0.1509480476379394,0.2971258163452148,-0.5811939239501953,0.0341238491237163,0.1050028726458549,0.0456483513116836,walking,train,7
2.1681176757812497,0.045896291732788,0.1539814472198486,-0.7045326232910156,0.01960164681077,0.0745928362011909,0.0617193728685379,walking,train,7
2.188218994140625,0.1482486724853515,0.0761847496032714,-0.8707180023193359,0.0178529862314462,-0.043899692595005,0.0749758780002594,walking,train,7
2.2082802734375,0.2923758029937744,0.0256149768829345,-0.8110237121582031,0.0702961310744285,-0.084435299038887,0.1003231257200241,walking,train,7
2.228369140625,0.498412013053894,-0.0079092979431152,-0.3527774810791015,0.1083336472511291,-0.0275122504681348,0.1061186790466308,walking,train,7
2.2484443359374997,0.6526926755905151,0.0070326328277587,-0.0342226028442382,0.0662991926074028,0.076941043138504,0.090031012892723,walking,train,7
2.26851953125,0.6860524415969849,0.2302913665771484,-0.0922193527221679,0.0090763783082365,0.1672218590974807,0.0378543250262737,walking,train,7
2.2886057128906248,0.7352069616317749,0.5448312759399414,-0.0821161270141601,-0.0105752293020486,0.2212138175964355,0.0073110642842948,walking,train,7
2.308669189453125,0.7396508455276489,0.7272236347198486,0.1637611389160156,0.0078439889475703,0.2102555483579635,0.0278786364942789,walking,train,7
2.328741455078125,0.6758066415786743,0.7549037933349609,0.2391014099121093,0.0167704820632934,0.140692189335823,0.0392865613102912,walking,train,7
2.348816162109375,0.6967548131942749,0.838214635848999,0.0116338729858398,-0.0254638213664293,0.0859507992863655,0.0424341484904289,walking,train,7
2.368892578125,0.6701055765151978,0.7983310222625732,-0.3432807922363281,-0.0624188371002674,0.0615028701722621,0.0580555126070976,walking,train,7
2.388958984375,0.6147574782371521,0.7466802597045898,-0.6238794326782227,-0.0310595333576202,0.0919795185327529,0.0666655823588371,walking,train,7
2.4090454101562497,0.4706773161888122,0.5980105400085449,-0.6213464736938477,-0.043649885803461,0.1121807023882865,0.0831696018576622,walking,train,7
2.4290947265625,0.3038434386253357,0.410538911819458,-0.2170629501342773,-0.1158612146973609,0.1548313498497009,0.0754588395357132,walking,train,7
